Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-24T14:11:12.285Z","Included","claude-4.5-sonnet","Yes","263","3","17593","478","18337","0.02"
"2025-11-24T14:10:57.027Z","Included","claude-4.5-sonnet","Yes","1589","4","16004","131","17728","0.02"
"2025-11-24T14:10:49.327Z","Included","claude-4.5-sonnet","Yes","3771","6","12233","1531","17541","0.05"
"2025-11-24T14:10:48.931Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:10:48.858Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:10:44.852Z","Included","claude-4.5-sonnet","Yes","1094","2","11139","180","12415","0.01"
"2025-11-24T14:04:27.747Z","Errored, No Charge","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:04:21.715Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:04:15.058Z","Included","claude-4.5-sonnet","Yes","1147","1","53661","253","55062","0.03"
"2025-11-24T14:04:09.181Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:03:57.867Z","Included","claude-4.5-sonnet","Yes","448","0","53213","969","54630","0.04"
"2025-11-24T14:03:51.390Z","Included","claude-4.5-sonnet","Yes","1523","1","51690","214","53428","0.03"
"2025-11-24T14:03:37.303Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:03:29.691Z","Included","claude-4.5-sonnet","Yes","1172","1","50518","1272","52963","0.05"
"2025-11-24T14:03:26.633Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:03:23.517Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:02:13.821Z","Included","claude-4.5-sonnet","Yes","2122","1","48396","918","51437","0.04"
"2025-11-24T14:02:11.295Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:02:03.903Z","Included","claude-4.5-sonnet","Yes","793","1","47603","261","48658","0.03"
"2025-11-24T14:02:00.020Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:01:50.381Z","Included","claude-4.5-sonnet","Yes","2233","1","45370","603","48207","0.04"
"2025-11-24T14:01:49.529Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T14:01:45.304Z","Included","claude-4.5-sonnet","Yes","757","876","44613","161","46407","0.03"
"2025-11-24T13:58:49.930Z","Included","claude-4.5-sonnet","Yes","1173","1","43440","753","45367","0.03"
"2025-11-24T13:58:47.368Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:58:41.974Z","Included","claude-4.5-sonnet","Yes","663","1","42777","280","43721","0.02"
"2025-11-24T13:58:38.154Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:58:27.362Z","Included","claude-4.5-sonnet","Yes","626","1","42151","486","43264","0.03"
"2025-11-24T13:58:20.919Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:58:07.420Z","Included","claude-4.5-sonnet","Yes","239","0","41912","237","42388","0.02"
"2025-11-24T13:57:46.776Z","Included","claude-4.5-sonnet","Yes","913","0","40999","147","42059","0.02"
"2025-11-24T13:57:32.377Z","Included","claude-4.5-sonnet","Yes","1106","0","39893","147","41146","0.02"
"2025-11-24T13:57:24.400Z","Included","claude-4.5-sonnet","Yes","1025","0","38868","1053","40946","0.04"
"2025-11-24T13:57:17.054Z","Included","claude-4.5-sonnet","Yes","623","1","38245","136","39005","0.02"
"2025-11-24T13:57:13.159Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:57:03.994Z","Included","claude-4.5-sonnet","Yes","1164","1","37081","452","38698","0.03"
"2025-11-24T13:57:01.544Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:56:56.721Z","Included","claude-4.5-sonnet","Yes","1135","1","35946","287","37369","0.02"
"2025-11-24T13:56:47.990Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:56:42.684Z","Included","claude-4.5-sonnet","Yes","453","0","35493","849","36795","0.03"
"2025-11-24T13:56:12.943Z","Errored, No Charge","claude-4.5-sonnet","Yes","718","1","34775","70","35564","0.02"
"2025-11-24T13:56:07.546Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:56:02.503Z","Errored, No Charge","claude-4.5-sonnet","Yes","1764","0","33011","490","35265","0.03"
"2025-11-24T13:55:53.402Z","Included","claude-4.5-sonnet","Yes","506","1362","32505","362","34735","0.03"
"2025-11-24T13:52:50.258Z","Included","claude-4.5-sonnet","Yes","1160","1","31345","502","33008","0.03"
"2025-11-24T13:52:48.278Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:52:37.884Z","Included","claude-4.5-sonnet","Yes","600","0","30745","280","31625","0.02"
"2025-11-24T13:52:28.726Z","Included","claude-4.5-sonnet","Yes","609","2","30136","480","31227","0.02"
"2025-11-24T13:52:24.202Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:52:19.238Z","Included","claude-4.5-sonnet","Yes","284","1","29852","217","30354","0.02"
"2025-11-24T13:52:11.176Z","Included","claude-4.5-sonnet","Yes","620","1","29232","172","30025","0.02"
"2025-11-24T13:52:00.731Z","Included","claude-4.5-sonnet","Yes","1442","3","27790","402","29637","0.02"
"2025-11-24T13:51:55.924Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:51:52.922Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:51:47.675Z","Included","claude-4.5-sonnet","Yes","861","2","26929","1105","28897","0.03"
"2025-11-24T13:51:37.307Z","Included","claude-4.5-sonnet","Yes","470","2","26459","98","27029","0.01"
"2025-11-24T13:51:28.482Z","Included","claude-4.5-sonnet","Yes","1678","4","24781","350","26813","0.02"
"2025-11-24T13:51:25.342Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:51:20.322Z","Included","claude-4.5-sonnet","Yes","655","665","24126","835","26281","0.03"
"2025-11-24T13:49:59.970Z","Included","claude-4.5-sonnet","Yes","1355","4","22771","651","24781","0.03"
"2025-11-24T13:49:57.150Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:49:53.889Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:49:49.168Z","Included","claude-4.5-sonnet","Yes","3829","4","18942","981","23756","0.04"
"2025-11-24T13:49:48.896Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:49:43.100Z","Included","claude-4.5-sonnet","Yes","484","430","18458","213","19585","0.01"
"2025-11-24T13:46:18.731Z","Included","claude-4.5-sonnet","Yes","1027","3","17431","481","18942","0.02"
"2025-11-24T13:46:10.612Z","Included","claude-4.5-sonnet","Yes","357","4","17074","178","17613","0.01"
"2025-11-24T13:46:05.825Z","Included","claude-4.5-sonnet","Yes","483","5","16591","287","17366","0.01"
"2025-11-24T13:45:59.125Z","Included","claude-4.5-sonnet","Yes","4456","6","12135","178","16775","0.03"
"2025-11-24T13:45:58.678Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:45:55.182Z","Included","claude-4.5-sonnet","Yes","996","2","11139","164","12301","0.01"
"2025-11-24T13:26:32.151Z","Included","claude-4.5-sonnet","Yes","330","0","58347","1094","59771","0.04"
"2025-11-24T13:26:28.101Z","Included","claude-4.5-sonnet","Yes","263","0","58084","269","58616","0.03"
"2025-11-24T13:25:52.528Z","Included","claude-4.5-sonnet","Yes","2788","0","55296","80","58164","0.03"
"2025-11-24T13:25:44.421Z","Included","claude-4.5-sonnet","Yes","404","0","54892","2726","58022","0.07"
"2025-11-24T13:25:40.824Z","Included","claude-4.5-sonnet","Yes","749","0","54143","312","55204","0.03"
"2025-11-24T13:25:32.596Z","Included","claude-4.5-sonnet","Yes","562","0","53581","79","54222","0.02"
"2025-11-24T13:25:22.862Z","Included","claude-4.5-sonnet","Yes","556","0","53025","505","54086","0.03"
"2025-11-24T13:25:12.710Z","Included","claude-4.5-sonnet","Yes","862","0","52163","425","53450","0.03"
"2025-11-24T13:25:07.765Z","Included","claude-4.5-sonnet","Yes","322","0","51841","130","52293","0.02"
"2025-11-24T13:24:33.978Z","Included","claude-4.5-sonnet","Yes","2536","0","49305","266","52107","0.03"
"2025-11-24T13:24:26.914Z","Included","claude-4.5-sonnet","Yes","390","0","48915","2477","51782","0.06"
"2025-11-24T13:24:14.991Z","Included","claude-4.5-sonnet","Yes","1056","0","47859","334","49249","0.03"
"2025-11-24T13:24:04.424Z","Included","claude-4.5-sonnet","Yes","701","0","47158","923","48782","0.04"
"2025-11-24T13:23:54.607Z","Included","claude-4.5-sonnet","Yes","818","0","46340","641","47799","0.03"
"2025-11-24T13:23:43.228Z","Included","claude-4.5-sonnet","Yes","822","0","45518","721","47061","0.03"
"2025-11-24T13:23:38.224Z","Included","claude-4.5-sonnet","Yes","1110","1","44408","765","46284","0.03"
"2025-11-24T13:23:34.976Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:23:30.845Z","Included","claude-4.5-sonnet","Yes","1660","446","42748","435","45289","0.03"
"2025-11-24T13:18:35.662Z","Included","claude-4.5-sonnet","Yes","1356","0","41392","1657","44405","0.05"
"2025-11-24T13:18:27.102Z","Included","claude-4.5-sonnet","Yes","233","0","41159","1300","42692","0.04"
"2025-11-24T13:18:23.706Z","Included","claude-4.5-sonnet","Yes","522","0","40637","136","41295","0.02"
"2025-11-24T13:18:20.045Z","Included","claude-4.5-sonnet","Yes","402","0","40235","83","40720","0.02"
"2025-11-24T13:18:12.033Z","Included","claude-4.5-sonnet","Yes","423","0","39812","78","40313","0.02"
"2025-11-24T13:17:44.849Z","Included","claude-4.5-sonnet","Yes","1767","0","38045","293","40105","0.03"
"2025-11-24T13:15:33.684Z","Included","claude-4.5-sonnet","Yes","331","0","37714","1708","39753","0.05"
"2025-11-24T13:15:30.080Z","Included","claude-4.5-sonnet","Yes","123","0","37591","238","37952","0.02"
"2025-11-24T13:15:19.649Z","Included","claude-4.5-sonnet","Yes","733","0","36858","98","37689","0.02"
"2025-11-24T13:15:14.802Z","Included","claude-4.5-sonnet","Yes","323","0","36535","132","36990","0.02"
"2025-11-24T13:14:55.362Z","Included","claude-4.5-sonnet","Yes","1537","0","34998","193","36728","0.02"
"2025-11-24T13:14:13.541Z","Included","claude-4.5-sonnet","Yes","3190","0","31808","1479","36477","0.05"
"2025-11-24T13:14:04.757Z","Included","claude-4.5-sonnet","Yes","282","0","31526","3130","34938","0.07"
"2025-11-24T13:13:57.896Z","Included","claude-4.5-sonnet","Yes","378","1","31148","149","31676","0.02"
"2025-11-24T13:13:54.660Z","Included","claude-4.5-sonnet","Yes","341","2","30807","176","31326","0.02"
"2025-11-24T13:13:51.381Z","Included","claude-4.5-sonnet","Yes","120","3","30687","80","30890","0.01"
"2025-11-24T13:13:47.295Z","Included","claude-4.5-sonnet","Yes","574","5","30113","101","30793","0.02"
"2025-11-24T13:13:45.305Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:13:24.760Z","Included","claude-4.5-sonnet","Yes","1379","4","28734","260","30377","0.02"
"2025-11-24T13:13:18.067Z","Included","claude-4.5-sonnet","Yes","841","6","27893","1321","30061","0.04"
"2025-11-24T13:13:17.167Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:13:08.364Z","Included","claude-4.5-sonnet","Yes","516","6","27377","360","28259","0.02"
"2025-11-24T13:13:07.293Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:13:03.267Z","Included","claude-4.5-sonnet","Yes","821","6","26556","202","27585","0.02"
"2025-11-24T13:13:02.348Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:12:58.664Z","Included","claude-4.5-sonnet","Yes","513","6","26043","259","26821","0.02"
"2025-11-24T13:12:57.856Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:12:34.750Z","Included","claude-4.5-sonnet","Yes","2414","6","23629","196","26245","0.02"
"2025-11-24T13:12:33.971Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:12:25.388Z","Included","claude-4.5-sonnet","Yes","1021","6","22608","2097","25732","0.05"
"2025-11-24T13:12:22.238Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:12:18.258Z","Included","claude-4.5-sonnet","Yes","157","5","22451","465","23078","0.02"
"2025-11-24T13:12:14.397Z","Included","claude-4.5-sonnet","Yes","5661","7","16790","114","22572","0.03"
"2025-11-24T13:12:13.527Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:12:09.732Z","Included","claude-4.5-sonnet","Yes","2725","7","14065","176","16973","0.02"
"2025-11-24T13:12:09.261Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:12:05.187Z","Included","claude-4.5-sonnet","Yes","2926","7","11139","152","14224","0.02"
"2025-11-24T13:12:04.729Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:12:04.516Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T13:11:59.998Z","Included","claude-4.5-sonnet","Yes","518","31","11139","193","11881","0.01"
"2025-11-24T06:24:56.672Z","Included","claude-4.5-sonnet","Yes","2003","4","32033","1436","35476","0.05"
"2025-11-24T06:24:51.153Z","Included","claude-4.5-sonnet","Yes","1974","4","30059","151","32188","0.02"
"2025-11-24T06:24:41.655Z","Included","claude-4.5-sonnet","Yes","6529","6","23530","119","30184","0.04"
"2025-11-24T06:24:40.785Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T06:24:31.913Z","Included","claude-4.5-sonnet","Yes","5231","5","18299","210","23745","0.03"
"2025-11-24T06:24:22.533Z","Included","claude-4.5-sonnet","Yes","10520","7","7779","147","18453","0.05"
"2025-11-24T06:24:21.451Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-24T06:24:17.770Z","Included","claude-4.5-sonnet","Yes","516","363","7263","275","8417","0.01"
"2025-11-21T06:57:50.031Z","Included","claude-4.5-sonnet","Yes","269","0","153749","600","154618","0.07"
"2025-11-21T06:57:42.162Z","Included","claude-4.5-sonnet","Yes","1601","2","152148","202","153953","0.07"
"2025-11-21T06:57:22.067Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:56:58.807Z","Included","claude-4.5-sonnet","Yes","1720","1","150428","1098","153247","0.08"
"2025-11-21T06:56:53.047Z","Included","claude-4.5-sonnet","Yes","1227","2","149201","1620","152050","0.09"
"2025-11-21T06:56:41.177Z","Included","claude-4.5-sonnet","Yes","813","3","148388","249","149453","0.06"
"2025-11-21T06:56:30.773Z","Included","claude-4.5-sonnet","Yes","1046","5","147342","515","148908","0.07"
"2025-11-21T06:56:25.131Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:56:14.288Z","Included","claude-4.5-sonnet","Yes","703","4","146639","730","148076","0.07"
"2025-11-21T06:56:01.366Z","Included","claude-4.5-sonnet","Yes","1020","5","145619","600","147244","0.07"
"2025-11-21T06:55:52.950Z","Included","claude-4.5-sonnet","Yes","9055","6","136564","741","146366","0.10"
"2025-11-21T06:55:47.524Z","Included","claude-4.5-sonnet","Yes","125895","7867","10669","278","144709","0.60"
"2025-11-21T06:44:06.979Z","Included","claude-4.5-sonnet","Yes","341","0","135485","661","136487","0.06"
"2025-11-21T06:43:57.553Z","Included","claude-4.5-sonnet","Yes","764","1","134721","275","135761","0.06"
"2025-11-21T06:43:54.028Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:43:44.298Z","Included","claude-4.5-sonnet","Yes","608","0","134113","409","135130","0.06"
"2025-11-21T06:43:34.906Z","Included","claude-4.5-sonnet","Yes","1542","1","132571","408","134522","0.06"
"2025-11-21T06:43:25.021Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:43:14.796Z","Included","claude-4.5-sonnet","Yes","316","0","132255","872","133443","0.06"
"2025-11-21T06:43:04.652Z","Included","claude-4.5-sonnet","Yes","336","0","131919","241","132496","0.05"
"2025-11-21T06:42:54.530Z","Included","claude-4.5-sonnet","Yes","1201","0","130718","218","132137","0.06"
"2025-11-21T06:42:39.971Z","Included","claude-4.5-sonnet","Yes","1346","1","129372","561","131280","0.06"
"2025-11-21T06:42:39.094Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:42:33.803Z","Included","claude-4.5-sonnet","Yes","925","0","128447","551","129923","0.06"
"2025-11-21T06:42:22.658Z","Included","claude-4.5-sonnet","Yes","446","0","128001","176","128623","0.05"
"2025-11-21T06:42:17.696Z","Included","claude-4.5-sonnet","Yes","942","1","127059","336","128338","0.06"
"2025-11-21T06:42:00.770Z","Included","claude-4.5-sonnet","Yes","528","2","126531","180","127241","0.05"
"2025-11-21T06:41:55.601Z","Included","claude-4.5-sonnet","Yes","4813","4","121718","367","126902","0.07"
"2025-11-21T06:41:53.573Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:41:44.700Z","Included","claude-4.5-sonnet","Yes","225","3","121493","276","121997","0.05"
"2025-11-21T06:41:38.539Z","Included","claude-4.5-sonnet","Yes","7169","4","114324","159","121656","0.08"
"2025-11-21T06:41:34.025Z","Included","claude-4.5-sonnet","Yes","103655","5859","10669","122","120305","0.49"
"2025-11-21T06:30:40.960Z","Included","claude-4.5-sonnet","Yes","216","0","113976","505","114697","0.05"
"2025-11-21T06:30:32.822Z","Included","claude-4.5-sonnet","Yes","367","0","113609","163","114139","0.05"
"2025-11-21T06:30:25.199Z","Included","claude-4.5-sonnet","Yes","766","0","112843","191","113800","0.05"
"2025-11-21T06:30:19.285Z","Included","claude-4.5-sonnet","Yes","1040","1","111803","190","113034","0.05"
"2025-11-21T06:30:18.611Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:30:17.960Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:30:04.930Z","Included","claude-4.5-sonnet","Yes","646","0","111157","281","112084","0.05"
"2025-11-21T06:29:41.794Z","Included","claude-4.5-sonnet","Yes","1886","0","109271","542","111699","0.06"
"2025-11-21T06:29:33.237Z","Included","claude-4.5-sonnet","Yes","745","1","108526","1822","111094","0.08"
"2025-11-21T06:29:28.892Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:29:22.588Z","Included","claude-4.5-sonnet","Yes","739","1","107787","404","108931","0.05"
"2025-11-21T06:29:19.386Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:29:11.929Z","Included","claude-4.5-sonnet","Yes","1115","1","106672","441","108229","0.05"
"2025-11-21T06:29:08.700Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:29:06.370Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:28:58.557Z","Included","claude-4.5-sonnet","Yes","622","1","106050","686","107359","0.05"
"2025-11-21T06:28:55.216Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:28:48.301Z","Included","claude-4.5-sonnet","Yes","663","1","105387","405","106456","0.05"
"2025-11-21T06:28:46.294Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:28:39.356Z","Included","claude-4.5-sonnet","Yes","1240","1","104147","462","105850","0.05"
"2025-11-21T06:28:34.084Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:28:25.669Z","Included","claude-4.5-sonnet","Yes","977","1","103170","859","105007","0.06"
"2025-11-21T06:28:19.653Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:28:12.722Z","Included","claude-4.5-sonnet","Yes","1366","1","101804","756","103927","0.06"
"2025-11-21T06:28:02.528Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:27:58.269Z","Included","claude-4.5-sonnet","Yes","1198","1","100606","931","102736","0.06"
"2025-11-21T06:27:56.400Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:27:50.293Z","Included","claude-4.5-sonnet","Yes","427","0","100179","328","100934","0.04"
"2025-11-21T06:27:42.221Z","Included","claude-4.5-sonnet","Yes","783","1","99396","192","100372","0.04"
"2025-11-21T06:27:38.369Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:27:29.381Z","Included","claude-4.5-sonnet","Yes","498","0","98898","428","99824","0.05"
"2025-11-21T06:27:24.477Z","Included","claude-4.5-sonnet","Yes","1030","0","97868","391","99289","0.05"
"2025-11-21T06:27:16.386Z","Included","claude-4.5-sonnet","Yes","906","1","96962","230","98099","0.04"
"2025-11-21T06:27:11.183Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:27:04.345Z","Included","claude-4.5-sonnet","Yes","1383","1","95579","544","97507","0.05"
"2025-11-21T06:26:53.999Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:26:44.037Z","Included","claude-4.5-sonnet","Yes","469","0","95110","890","96469","0.05"
"2025-11-21T06:26:36.875Z","Included","claude-4.5-sonnet","Yes","593","1","94517","221","95332","0.04"
"2025-11-21T06:26:30.900Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:26:10.714Z","Included","claude-4.5-sonnet","Yes","2509","0","92008","381","94898","0.05"
"2025-11-21T06:26:02.652Z","Included","claude-4.5-sonnet","Yes","979","2","91029","2276","94286","0.08"
"2025-11-21T06:25:54.525Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:25:48.988Z","Included","claude-4.5-sonnet","Yes","853","2","90176","768","91799","0.05"
"2025-11-21T06:25:48.220Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:25:36.784Z","Included","claude-4.5-sonnet","Yes","675","1","89501","198","90375","0.04"
"2025-11-21T06:25:14.690Z","Included","claude-4.5-sonnet","Yes","2396","2","87105","431","89934","0.05"
"2025-11-21T06:25:06.437Z","Included","claude-4.5-sonnet","Yes","1346","3","85759","2332","89440","0.08"
"2025-11-21T06:24:58.829Z","Included","claude-4.5-sonnet","Yes","980","4","84779","176","85939","0.04"
"2025-11-21T06:24:52.286Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:24:45.717Z","Included","claude-4.5-sonnet","Yes","1104","4","83675","659","85442","0.05"
"2025-11-21T06:24:39.423Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T06:24:27.606Z","Included","claude-4.5-sonnet","Yes","727","3","82948","708","84386","0.05"
"2025-11-21T06:24:22.283Z","Included","claude-4.5-sonnet","Yes","1064","4","81884","620","83572","0.05"
"2025-11-21T06:24:16.669Z","Included","claude-4.5-sonnet","Yes","556","4","81328","183","82071","0.04"
"2025-11-21T06:24:11.339Z","Included","claude-4.5-sonnet","Yes","978","4","80350","144","81476","0.04"
"2025-11-21T06:23:59.640Z","Included","claude-4.5-sonnet","Yes","511","5","79839","93","80448","0.03"
"2025-11-21T06:23:54.726Z","Included","claude-4.5-sonnet","Yes","9628","6","70211","436","80281","0.08"
"2025-11-21T06:23:50.650Z","Included","claude-4.5-sonnet","Yes","59542","5868","10669","111","76190","0.29"
"2025-11-21T05:58:39.818Z","Included","claude-4.5-sonnet","Yes","2044","0","67299","890","70233","0.05"
"2025-11-21T05:58:35.839Z","Included","claude-4.5-sonnet","Yes","100","0","67199","1983","69282","0.06"
"2025-11-21T05:58:16.043Z","Included","claude-4.5-sonnet","Yes","955","0","66244","83","67282","0.03"
"2025-11-21T05:58:08.911Z","Included","claude-4.5-sonnet","Yes","693","0","65551","823","67067","0.04"
"2025-11-21T05:58:02.162Z","Included","claude-4.5-sonnet","Yes","244","0","65307","123","65674","0.03"
"2025-11-21T05:57:56.384Z","Included","claude-4.5-sonnet","Yes","284","0","65023","126","65433","0.03"
"2025-11-21T05:57:53.229Z","Included","claude-4.5-sonnet","Yes","2508","1","62515","223","65247","0.04"
"2025-11-21T05:57:48.052Z","Errored, No Charge","claude-4.5-sonnet","Yes","1608","2","60907","82","62599","0.03"
"2025-11-21T05:57:45.035Z","Errored, No Charge","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:57:44.195Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:57:40.256Z","Included","claude-4.5-sonnet","Yes","2223","2","58684","788","61697","0.05"
"2025-11-21T05:57:36.244Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:57:34.823Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:57:32.605Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:57:31.505Z","Errored, No Charge","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:57:28.906Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:57:22.820Z","Included","claude-4.5-sonnet","Yes","649","1","58035","1680","60365","0.05"
"2025-11-21T05:57:03.441Z","Included","claude-4.5-sonnet","Yes","1963","2","56072","137","58174","0.03"
"2025-11-21T05:56:58.917Z","Included","claude-4.5-sonnet","Yes","225","3","55847","1829","57904","0.05"
"2025-11-21T05:56:55.390Z","Included","claude-4.5-sonnet","Yes","1839","5","54008","163","56015","0.03"
"2025-11-21T05:56:54.929Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:56:45.951Z","Included","claude-4.5-sonnet","Yes","1138","5","52870","135","54148","0.03"
"2025-11-21T05:56:40.857Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:56:36.961Z","Included","claude-4.5-sonnet","Yes","870","4","52000","910","53784","0.04"
"2025-11-21T05:56:33.397Z","Included","claude-4.5-sonnet","Yes","5454","4","46546","82","52086","0.04"
"2025-11-21T05:56:30.005Z","Included","claude-4.5-sonnet","Yes","119","4","46427","90","46640","0.02"
"2025-11-21T05:56:26.406Z","Included","claude-4.5-sonnet","Yes","999","6","45428","100","46533","0.02"
"2025-11-21T05:56:24.548Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:56:23.869Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:56:20.824Z","Included","claude-4.5-sonnet","Yes","856","6","44572","299","45733","0.03"
"2025-11-21T05:56:16.198Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
